date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:18:50	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2000:18:43%20GMT	http://republicofpie.com/cdn/shop/t/12/assets/product-modal.js?v=146809544878607742011724388596	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/t/12/assets/product-modal9b9b.js	(from https://republicofpie.com/products/dubai-pie)
20:18:50	358002/358002	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Aug%202025%2017:40:40%20GMT	https://republicofpie.com/cdn/shop/files/IMG_5730.jpg?v=1751969020&width=1445	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/IMG_5730437e.jpg	(from https://republicofpie.com/products/dubai-pie)
20:18:50	718/718	---MCZ	200	added ('OK')	text/javascript	date:Sat,%2026%20Jul%202025%2014:06:56%20GMT	https://republicofpie.com/cdn/shop/t/12/assets/product-modal.js?v=146809544878607742011724388596	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/t/12/assets/product-modal9b9b.js	(from https://republicofpie.com/products/dubai-pie)
20:18:52	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2000:18:51%20GMT	http://republicofpie.com/cdn/shop/t/12/assets/media-gallery.js?v=80849810725691975481724388415	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/t/12/assets/media-gallery95e1.js	(from https://republicofpie.com/products/dubai-pie)
20:18:52	2943/2943	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2029%20Jul%202025%2018:36:59%20GMT	https://republicofpie.com/cdn/shop/t/12/assets/media-gallery.js?v=80849810725691975481724388415	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/t/12/assets/media-gallery95e1.js	(from https://republicofpie.com/products/dubai-pie)
20:18:53	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2000:18:53%20GMT	http://republicofpie.com/cdn/shop/t/12/assets/collapsible-content.css?v=60333344789624739721724389542	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/t/12/assets/collapsible-content1a46.css	(from https://republicofpie.com/products/dubai-pie)
20:18:54	2219/2219	---MCZ	200	added ('OK')	text/css	date:Thu,%2010%20Jul%202025%2020:38:22%20GMT	https://republicofpie.com/cdn/shop/t/12/assets/collapsible-content.css?v=60333344789624739721724389542	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/t/12/assets/collapsible-content1a46.css	(from https://republicofpie.com/products/dubai-pie)
20:18:55	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2000:18:55%20GMT	http://republicofpie.com/cdn/shop/t/12/assets/section-related-products.css?v=151872941567544360021724391142	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/t/12/assets/section-related-products7a82.css	(from https://republicofpie.com/products/dubai-pie)
20:18:55	194930/194930	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22cacheable:5dce1527c8f4925fd7d469f758d42ba9%22	https://republicofpie.com/products/Trident/	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/products/Trident/index.html	(from https://republicofpie.com/products/dubai-pie)
20:18:56	75/75	---MCZ	200	added ('OK')	text/css	date:Wed,%2006%20Aug%202025%2003:06:08%20GMT	https://republicofpie.com/cdn/shop/t/12/assets/section-related-products.css?v=151872941567544360021724391142	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/t/12/assets/section-related-products7a82.css	(from https://republicofpie.com/products/dubai-pie)
20:18:57	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2000:18:57%20GMT	http://republicofpie.com/cdn/shop/files/ROP_BANANACREAMPIE_8126.png?v=1705990504	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/ROP_BANANACREAMPIE_8126be1a.png	(from https://republicofpie.com/products/banana-cream-pie)
20:18:59	487364/487364	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Aug%202025%2000:18:58%20GMT	https://republicofpie.com/cdn/shop/files/ROP_BANANACREAMPIE_8126.png?v=1705990504	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/ROP_BANANACREAMPIE_8126be1a.png	(from https://republicofpie.com/products/banana-cream-pie)
20:19:01	943/943	---MC-	200	added ('OK')	application/json+oembed	etag:W/%22cacheable:b95a806060aeab679d86004a5d5b49e3%22	https://republicofpie.com/products/banana-cream-pie.oembed	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/products/banana-cream-pie.oembed	(from https://republicofpie.com/products/banana-cream-pie)
20:19:01	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2000:19:00%20GMT	http://republicofpie.com/cdn/shop/files/ROP_BANANACREAMPIE_8126.png?v=1705990504&width=1946	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/ROP_BANANACREAMPIE_8126cc3a.png	(from https://republicofpie.com/products/banana-cream-pie)
20:19:02	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2000:19:02%20GMT	http://republicofpie.com/cdn/shop/files/ROP_BANANACREAMPIE_8126.png?v=1705990504&width=1445	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/ROP_BANANACREAMPIE_8126984c.png	(from https://republicofpie.com/products/banana-cream-pie)
20:19:02	487364/487364	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Aug%202025%2000:19:01%20GMT	https://republicofpie.com/cdn/shop/files/ROP_BANANACREAMPIE_8126.png?v=1705990504&width=1946	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/ROP_BANANACREAMPIE_8126cc3a.png	(from https://republicofpie.com/products/banana-cream-pie)
20:19:08	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2000:19:04%20GMT	http://republicofpie.com/cdn/shop/files/Blueberry_Pie.png?v=1725432965	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/Blueberry_Pie923c.png	(from https://republicofpie.com/products/blueberry-peach-pie)
20:19:08	487364/487364	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Aug%202025%2000:19:03%20GMT	https://republicofpie.com/cdn/shop/files/ROP_BANANACREAMPIE_8126.png?v=1705990504&width=1445	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/ROP_BANANACREAMPIE_8126984c.png	(from https://republicofpie.com/products/banana-cream-pie)
20:19:09	209318/209318	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Aug%202025%2000:19:08%20GMT	https://republicofpie.com/cdn/shop/files/Blueberry_Pie.png?v=1725432965	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/Blueberry_Pie923c.png	(from https://republicofpie.com/products/blueberry-peach-pie)
20:19:09	905/905	---MC-	200	added ('OK')	application/json+oembed	etag:W/%22cacheable:eb9393088105e9277539d97f65b401a7%22	https://republicofpie.com/products/blueberry-peach-pie.oembed	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/products/blueberry-peach-pie.oembed	(from https://republicofpie.com/products/blueberry-peach-pie)
20:19:11	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2000:19:10%20GMT	http://republicofpie.com/cdn/shop/files/Blueberry_Pie.png?v=1725432965&width=1946	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/Blueberry_Pie7ece.png	(from https://republicofpie.com/products/blueberry-peach-pie)
20:19:16	209318/209318	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Aug%202025%2003:58:46%20GMT	https://republicofpie.com/cdn/shop/files/Blueberry_Pie.png?v=1725432965&width=1946	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/Blueberry_Pie7ece.png	(from https://republicofpie.com/products/blueberry-peach-pie)
20:19:16	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2000:19:12%20GMT	http://republicofpie.com/cdn/shop/files/Blueberry_Pie.png?v=1725432965&width=1445	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/Blueberry_Pieeceb.png	(from https://republicofpie.com/products/blueberry-peach-pie)
20:19:21	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2000:19:17%20GMT	http://republicofpie.com/cdn/shop/files/ROP_CHOCCREAMPIE_8171.jpg?v=1705983354	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/ROP_CHOCCREAMPIE_81719851.jpg	(from https://republicofpie.com/products/chocolate-cream-pie)
20:19:21	209318/209318	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Aug%202025%2000:19:16%20GMT	https://republicofpie.com/cdn/shop/files/Blueberry_Pie.png?v=1725432965&width=1445	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/Blueberry_Pieeceb.png	(from https://republicofpie.com/products/blueberry-peach-pie)
20:19:21	78608/78608	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Aug%202025%2000:19:21%20GMT	https://republicofpie.com/cdn/shop/files/ROP_CHOCCREAMPIE_8171.jpg?v=1705983354	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/ROP_CHOCCREAMPIE_81719851.jpg	(from https://republicofpie.com/products/chocolate-cream-pie)
20:19:22	943/943	---MC-	200	added ('OK')	application/json+oembed	etag:W/%22cacheable:b163dbacc2c289c7e9acd806079a0226%22	https://republicofpie.com/products/chocolate-cream-pie.oembed	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/products/chocolate-cream-pie.oembed	(from https://republicofpie.com/products/chocolate-cream-pie)
20:19:23	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2000:19:23%20GMT	http://republicofpie.com/cdn/shop/files/ROP_CHOCCREAMPIE_8171.jpg?v=1705983354&width=1946	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/ROP_CHOCCREAMPIE_8171d9ac.jpg	(from https://republicofpie.com/products/chocolate-cream-pie)
20:19:24	78608/78608	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Aug%202025%2000:19:24%20GMT	https://republicofpie.com/cdn/shop/files/ROP_CHOCCREAMPIE_8171.jpg?v=1705983354&width=1946	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/ROP_CHOCCREAMPIE_8171d9ac.jpg	(from https://republicofpie.com/products/chocolate-cream-pie)
20:19:26	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2000:19:25%20GMT	http://republicofpie.com/cdn/shop/files/ROP_CHOCCREAMPIE_8171.jpg?v=1705983354&width=1445	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/ROP_CHOCCREAMPIE_817199aa.jpg	(from https://republicofpie.com/products/chocolate-cream-pie)
20:19:26	78608/78608	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Aug%202025%2000:19:26%20GMT	https://republicofpie.com/cdn/shop/files/ROP_CHOCCREAMPIE_8171.jpg?v=1705983354&width=1445	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/ROP_CHOCCREAMPIE_817199aa.jpg	(from https://republicofpie.com/products/chocolate-cream-pie)
20:19:28	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2000:19:27%20GMT	http://republicofpie.com/cdn/shop/files/Creamy_berry_cheesecake.png?v=1725432941	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/Creamy_berry_cheesecake88c1.png	(from https://republicofpie.com/products/berry-cheesecake)
20:19:29	171743/171743	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Aug%202025%2000:19:28%20GMT	https://republicofpie.com/cdn/shop/files/Creamy_berry_cheesecake.png?v=1725432941	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/Creamy_berry_cheesecake88c1.png	(from https://republicofpie.com/products/berry-cheesecake)
20:19:29	971/971	---MC-	200	added ('OK')	application/json+oembed	etag:W/%22cacheable:0d4b3e178d36e7a0a8a0bff789d8ecc7%22	https://republicofpie.com/products/berry-cheesecake.oembed	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/products/berry-cheesecake.oembed	(from https://republicofpie.com/products/berry-cheesecake)
20:19:31	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2000:19:30%20GMT	http://republicofpie.com/cdn/shop/files/Creamy_berry_cheesecake.png?v=1725432941&width=1946	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/Creamy_berry_cheesecake51c9.png	(from https://republicofpie.com/products/berry-cheesecake)
20:19:36	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2000:19:32%20GMT	http://republicofpie.com/cdn/shop/files/Creamy_berry_cheesecake.png?v=1725432941&width=1445	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/Creamy_berry_cheesecake7ce8.png	(from https://republicofpie.com/products/berry-cheesecake)
20:19:36	171743/171743	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Aug%202025%2000:19:31%20GMT	https://republicofpie.com/cdn/shop/files/Creamy_berry_cheesecake.png?v=1725432941&width=1946	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/Creamy_berry_cheesecake51c9.png	(from https://republicofpie.com/products/berry-cheesecake)
20:19:38	171743/171743	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Aug%202025%2003:58:30%20GMT	https://republicofpie.com/cdn/shop/files/Creamy_berry_cheesecake.png?v=1725432941&width=1445	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/Creamy_berry_cheesecake7ce8.png	(from https://republicofpie.com/products/berry-cheesecake)
20:19:39	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2000:19:37%20GMT	http://republicofpie.com/cdn/shop/files/ROP_CHOCBANANACREAMPIE_8171.jpg?v=1705983316	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/ROP_CHOCBANANACREAMPIE_8171527c.jpg	(from https://republicofpie.com/products/chocolate-banana-cream-pie)
20:19:39	56462/56462	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Aug%202025%2000:19:39%20GMT	https://republicofpie.com/cdn/shop/files/ROP_CHOCBANANACREAMPIE_8171.jpg?v=1705983316	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/ROP_CHOCBANANACREAMPIE_8171527c.jpg	(from https://republicofpie.com/products/chocolate-banana-cream-pie)
20:19:40	1003/1003	---MC-	200	added ('OK')	application/json+oembed	etag:W/%22cacheable:f02654225c7656d7773e1ae105e1085a%22	https://republicofpie.com/products/chocolate-banana-cream-pie.oembed	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/products/chocolate-banana-cream-pie.oembed	(from https://republicofpie.com/products/chocolate-banana-cream-pie)
20:19:41	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2000:19:41%20GMT	http://republicofpie.com/cdn/shop/files/ROP_CHOCBANANACREAMPIE_8171.jpg?v=1705983316&width=1946	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/ROP_CHOCBANANACREAMPIE_8171b37d.jpg	(from https://republicofpie.com/products/chocolate-banana-cream-pie)
20:19:42	56462/56462	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Aug%202025%2000:19:42%20GMT	https://republicofpie.com/cdn/shop/files/ROP_CHOCBANANACREAMPIE_8171.jpg?v=1705983316&width=1946	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/ROP_CHOCBANANACREAMPIE_8171b37d.jpg	(from https://republicofpie.com/products/chocolate-banana-cream-pie)
20:19:44	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2000:19:43%20GMT	http://republicofpie.com/cdn/shop/files/ROP_CHOCBANANACREAMPIE_8171.jpg?v=1705983316&width=1445	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/ROP_CHOCBANANACREAMPIE_81714597.jpg	(from https://republicofpie.com/products/chocolate-banana-cream-pie)
20:19:44	56462/56462	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Aug%202025%2000:19:44%20GMT	https://republicofpie.com/cdn/shop/files/ROP_CHOCBANANACREAMPIE_8171.jpg?v=1705983316&width=1445	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/ROP_CHOCBANANACREAMPIE_81714597.jpg	(from https://republicofpie.com/products/chocolate-banana-cream-pie)
20:19:46	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2000:19:45%20GMT	http://republicofpie.com/cdn/shop/files/ROP_COCONUTCREAMPIE_8153.jpg?v=1705983592	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/ROP_COCONUTCREAMPIE_8153c955.jpg	(from https://republicofpie.com/products/coconut-cream-pie)
20:19:46	60542/60542	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Aug%202025%2000:19:46%20GMT	https://republicofpie.com/cdn/shop/files/ROP_COCONUTCREAMPIE_8153.jpg?v=1705983592	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/ROP_COCONUTCREAMPIE_8153c955.jpg	(from https://republicofpie.com/products/coconut-cream-pie)
20:19:47	920/920	---MC-	200	added ('OK')	application/json+oembed	etag:W/%22cacheable:8a29439bee86c09603009234f99d12e1%22	https://republicofpie.com/products/coconut-cream-pie.oembed	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/products/coconut-cream-pie.oembed	(from https://republicofpie.com/products/coconut-cream-pie)
20:19:48	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2000:19:48%20GMT	http://republicofpie.com/cdn/shop/files/ROP_COCONUTCREAMPIE_8153.jpg?v=1705983592&width=1946	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/ROP_COCONUTCREAMPIE_8153414a.jpg	(from https://republicofpie.com/products/coconut-cream-pie)
20:19:49	60542/60542	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Aug%202025%2000:19:49%20GMT	https://republicofpie.com/cdn/shop/files/ROP_COCONUTCREAMPIE_8153.jpg?v=1705983592&width=1946	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/ROP_COCONUTCREAMPIE_8153414a.jpg	(from https://republicofpie.com/products/coconut-cream-pie)
20:19:51	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2000:19:50%20GMT	http://republicofpie.com/cdn/shop/files/ROP_COCONUTCREAMPIE_8153.jpg?v=1705983592&width=1445	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/ROP_COCONUTCREAMPIE_81537c68.jpg	(from https://republicofpie.com/products/coconut-cream-pie)
20:19:51	60542/60542	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Aug%202025%2000:19:51%20GMT	https://republicofpie.com/cdn/shop/files/ROP_COCONUTCREAMPIE_8153.jpg?v=1705983592&width=1445	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/ROP_COCONUTCREAMPIE_81537c68.jpg	(from https://republicofpie.com/products/coconut-cream-pie)
20:19:53	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2000:19:52%20GMT	http://republicofpie.com/cdn/shop/files/ROP_COOKIESCREAMPIE_8106.jpg?v=1705983644	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/ROP_COOKIESCREAMPIE_81067585.jpg	(from https://republicofpie.com/products/cookies-cream-pie)
20:19:53	71401/71401	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Aug%202025%2014:02:27%20GMT	https://republicofpie.com/cdn/shop/files/ROP_COOKIESCREAMPIE_8106.jpg?v=1705983644	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/ROP_COOKIESCREAMPIE_81067585.jpg	(from https://republicofpie.com/products/cookies-cream-pie)
20:19:54	952/952	---MC-	200	added ('OK')	application/json+oembed	etag:W/%22cacheable:b621aa3b6f6118b2bbbb75694cafc5f0%22	https://republicofpie.com/products/cookies-cream-pie.oembed	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/products/cookies-cream-pie.oembed	(from https://republicofpie.com/products/cookies-cream-pie)
20:19:55	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2000:19:55%20GMT	http://republicofpie.com/cdn/shop/files/ROP_COOKIESCREAMPIE_8106.jpg?v=1705983644&width=1946	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/ROP_COOKIESCREAMPIE_8106ed68.jpg	(from https://republicofpie.com/products/cookies-cream-pie)
20:19:56	71401/71401	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Aug%202025%2000:19:56%20GMT	https://republicofpie.com/cdn/shop/files/ROP_COOKIESCREAMPIE_8106.jpg?v=1705983644&width=1946	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/ROP_COOKIESCREAMPIE_8106ed68.jpg	(from https://republicofpie.com/products/cookies-cream-pie)
20:19:58	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2000:19:57%20GMT	http://republicofpie.com/cdn/shop/files/ROP_COOKIESCREAMPIE_8106.jpg?v=1705983644&width=1445	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/ROP_COOKIESCREAMPIE_8106cc24.jpg	(from https://republicofpie.com/products/cookies-cream-pie)
20:19:58	71401/71401	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Aug%202025%2000:19:58%20GMT	https://republicofpie.com/cdn/shop/files/ROP_COOKIESCREAMPIE_8106.jpg?v=1705983644&width=1445	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/ROP_COOKIESCREAMPIE_8106cc24.jpg	(from https://republicofpie.com/products/cookies-cream-pie)
20:20:00	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2000:19:59%20GMT	http://republicofpie.com/cdn/shop/files/ROP_EARLGREYCREAMPIE_8140.jpg?v=1705983993	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/ROP_EARLGREYCREAMPIE_81401172.jpg	(from https://republicofpie.com/products/earl-grey-cream-pie)
20:20:00	63464/63464	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Aug%202025%2000:20:00%20GMT	https://republicofpie.com/cdn/shop/files/ROP_EARLGREYCREAMPIE_8140.jpg?v=1705983993	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/ROP_EARLGREYCREAMPIE_81401172.jpg	(from https://republicofpie.com/products/earl-grey-cream-pie)
20:20:01	1038/1038	---MC-	200	added ('OK')	application/json+oembed	etag:W/%22cacheable:272530c73fdaf520c4953e335dc5a2e9%22	https://republicofpie.com/products/earl-grey-cream-pie.oembed	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/products/earl-grey-cream-pie.oembed	(from https://republicofpie.com/products/earl-grey-cream-pie)
20:20:02	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2000:20:02%20GMT	http://republicofpie.com/cdn/shop/files/ROP_EARLGREYCREAMPIE_8140.jpg?v=1705983993&width=1946	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/ROP_EARLGREYCREAMPIE_81407cb0.jpg	(from https://republicofpie.com/products/earl-grey-cream-pie)
